date,close,high,low,open,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MFI,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA
2015-02-16,133664.22290666675,133732.67549333343,133597.72037333334,133665.14722666668,659335.8293333333,133661.99164799962,133659.6648106666,133657.45345777782,133655.65677733335,133662.09140106494,133659.8185626654,133657.53393613055,133654.8770003947,133848.2326191499,133661.99164799962,133475.7506768497,133667.77113012364,133644.84229787305,133638.74089830354,133628.32030379053,129980.34541333406,133661.96149579668,133659.57698045787,133655.39000751663,3830.171597408182,2755.5187748603316,1983.2630647662024,5.2381622222252116,-236.22290873046327,-428.4558560588768,-533.0398407295414,2.2728383995263974,7.214400670143049,4.941562270616658,2.6569357358828065,7.897709068001278,4217.629281503627,9.521520000000052,12.67426666666672,16.115360000000052,-0.2109944522953217,-0.46185357902122315,-0.936471279709364,-0.3656248797003627,4335.276612582139,4319.19142867301,4369.406058959024,4369.1806243801375,4370.780099469471,4369.406058959024,4384.052934628513,4382.925155943344,4368.0981326503925,-4414.334599591057,143.01392540211648,141.52525333333327,133664.8729244445,1853.952372566044,30.673320150362137
2015-02-18,134603.65045333336,134663.7008266666,134535.45805333345,134597.1438666666,697789.2346666667,134593.3441973331,134580.37675200013,134567.3261831111,134553.872368,134593.31762657876,134580.30683567846,134567.4726964309,134555.10947585077,134762.25318596413,134593.3441973331,134424.43520870208,134535.9412402951,134570.29565004958,134563.8154123644,134568.42865123114,129884.2331999989,134593.34026318518,134580.38518934775,134554.13489333465,3730.5936152862714,2651.745083139298,1924.5266338001102,37.14674769232963,143.3604147846241,309.81635011268673,402.7562502129449,13.010790900364162,38.20815072783419,25.197359827470017,12.363220579942118,34.1037584083803,4435.389117504306,51.4356533333333,79.43935999999997,106.04695999999987,0.7316449388146983,1.488925348379801,3.04495125413992,1.0316652330022467,4476.125596064768,4478.495200428064,4530.897379528044,4531.21249980441,4530.744373431536,4530.897379528044,4410.090659572288,4410.873771439438,4489.385719142466,-4169.070628489978,134.64193185088757,134.35277333333352,134600.93644444447,1811.9272315250907,27.88831369088174
2015-02-19,134200.04704000003,134267.0115466666,134134.91645333337,134202.45752000005,1006998.0533333333,134205.77362666657,134212.74385866677,134219.0446631111,134225.14748533332,134205.67787095814,134212.33949055374,134218.7999047455,134225.35972737992,134379.00483048504,134205.77362666657,134032.5424228481,134234.9404609385,134220.9510111836,134239.5471819242,134247.09693326097,129620.75418666817,134205.78242613145,134212.85627823733,134225.45338884988,3737.598447166589,2712.637641103415,1987.7972429113029,-17.155256239281698,-20.930326909904522,-87.43292082786199,-145.19982038868645,-6.66161959554119,-19.681856421771688,-13.020236826230507,-6.559822634543219,-18.593513336408936,4188.331685646557,-26.856160000000003,-38.895360000000004,-50.71794666666668,0.5193293199247637,1.0884490020522093,2.2332052188072495,0.7479549663675061,4382.0643213418625,4390.708554390067,4490.030186718793,4491.873224227406,4488.40445674883,4490.030186718793,4447.706811132273,4448.713547673641,4485.702246690803,-4273.52549683579,137.0726279171724,138.1787466666668,134200.6583466666,1862.3054513820864,34.77415285807129
2015-02-20,134386.2851199999,134448.59698666673,134326.98946666656,134388.42957333333,811463.0906666666,134385.72628799992,134385.42577066697,134385.50149333343,134385.54186266672,134385.86164416745,134385.558056597,134385.0105460526,134383.89051576698,134547.71827827397,134385.72628799992,134223.73429772587,134378.5951934572,134385.9854781272,134384.67787995058,134397.66529958157,129602.40386666739,134385.7078335197,134385.2835226825,134385.45877115297,3746.984344793601,2669.4865673573986,1919.3050562736057,0.4909030769719483,-130.83695068150047,-276.73855521553423,-392.74896389113786,0.3035875704423691,1.9711284005288914,1.6675408300865202,1.1200302857157445,3.695083370694748,4189.689820595754,0.8543199999999861,0.5205066666666721,1.6981333333332933,-0.38390651270006476,-0.8306544243346625,-1.5532245543514434,-0.561276656358471,4365.281296255676,4362.705573888997,4320.414582868194,4318.753723018535,4320.920997054367,4320.414582868194,4364.743954184118,4363.493870981113,4320.567559305556,-4442.180025029994,127.44268544604473,126.9863733333334,134387.2905244445,1824.9652580079899,31.222865434795313
2015-02-23,133785.15298666674,133846.32194666666,133731.91458666665,133790.2399733333,651145.4426666667,133793.33315733334,133802.97377600017,133812.48397333323,133821.43448666667,133793.1667975221,133802.70635089575,133811.9090676419,133820.97620726738,133938.5726497888,133793.33315733334,133648.09366487752,133831.11862093827,133803.20147795902,133809.7352112495,133822.6450012267,129323.66360000081,133793.3448290536,133803.11439912757,133821.8036106682,3871.9477985685735,2776.217317203156,2017.3378413796033,-25.09432119652837,-376.0620631106781,-628.4310727870769,-802.6382018402613,-9.539553373489369,-27.809409745164103,-18.269856371674724,-9.067139625520513,-25.371128846978895,4106.616631804838,-38.89866666666668,-56.72103999999998,-73.38954666666672,-1.0599970556347753,-1.9758010888080588,-3.6102558920726513,-1.2380771928635896,4280.819043206056,4275.7461645837,4241.28965054122,4244.795772946027,4239.947435525569,4241.28965054122,4320.094937899036,4319.669428966095,4287.2115523842795,-4549.342310556067,119.2850405159441,119.1613600000002,133787.7965066667,1823.631296765373,29.661738210426474
2015-02-24,133178.38488,133238.43034666663,133118.71791999997,133178.62778666668,723941.6853333333,133175.01184000008,133171.0760586668,133167.4433226665,133164.60684133333,133175.12439951726,133171.54984258732,133168.73716504916,133166.55640107422,133330.23107341529,133175.01184000008,133019.79260658452,133165.34740976343,133164.87298392472,133156.9201754206,133151.05325565377,129323.27000000082,133175.03347792104,133170.95819112836,133164.0535326078,3832.6529461490736,2787.2678191863843,2034.0556422040106,7.498215384650864,21.4915689219448,-40.791283564435524,-55.09689972956969,3.574556930119504,8.567998443183331,4.99344151306383,2.180763975055084,5.772291006387326,4245.833023482932,15.439706666666662,21.182506666666654,23.886933333333328,0.1954104150244079,0.3025802689096652,0.20263436540923394,-0.015036899439474631,4374.029892416441,4381.677050259969,4411.026125677869,4408.198778777482,4412.333335211758,4411.026125677869,4427.023384258101,4427.701656545459,4388.0226269043515,-4339.8002825012245,125.55815497184554,124.95088000000041,133178.51104888885,1854.3496455797276,30.295198632732692
2015-02-25,133377.01175999988,133439.16608,133325.14437333329,133380.02112000014,688246.8053333333,133379.36709866658,133381.93862666682,133384.30686044437,133386.58634400007,133379.27508629076,133381.78184772463,133384.13681117454,133386.3824082363,133517.81773963332,133379.36709866658,133240.91645769967,133386.38226211065,133385.58494044028,133391.06361509542,133404.56354192732,129261.34680000025,133379.37694752816,133382.0250773513,133386.69409188037,3734.6364319775557,2682.845806222625,1979.4158890084273,-6.395634188022246,-413.82384340222893,-671.7803239106626,-837.8589431212459,-2.506761433902275,-7.107321945487721,-4.600560511585445,-2.2455970616647387,-6.1902995773914915,4102.503811887411,-10.144826666666669,-14.644986666666659,-19.03413333333328,-0.23102937151332315,-0.4422117836700298,-0.8539144317569396,-0.30835176142168974,4301.221493209405,4284.677072002492,4162.403629013776,4162.674908561339,4162.366282346204,4162.403629013776,4282.452019443099,4282.443365351776,4172.301482570212,-4601.659340238194,118.2043330322927,119.04024000000013,133380.4407377777,1809.1512384675887,28.981468610418723
2015-02-26,132104.95152000006,132166.85485333338,132041.3042133334,132107.60757333328,1117570.16,132110.66658666654,132118.36321333342,132126.33469333316,132134.65280933332,132110.78290221482,132118.62088290017,132126.62654379845,132134.56108666366,132252.45056495193,132110.66658666654,131968.88260838095,132140.0862462951,132123.4083360328,132133.16424744047,132149.76088286287,129267.8927999999,132110.628464543,132118.27901424095,132134.36933478958,3807.4842122320993,2738.0915251486313,2010.730623749043,-23.36591538461059,-186.76915966746975,-380.0265888651911,-568.6169665077306,-7.837980685278567,-23.77818444874075,-15.940203763462167,-7.934542865202853,-22.11069555099387,4148.051142209326,-30.69402666666665,-47.67642666666665,-65.14093333333342,-0.8646505273734424,-1.8196222953820895,-3.970275512910402,-1.4659142763732282,4281.207637357987,4297.24508708176,4401.780581058886,4401.203435067713,4403.693698953154,4401.780581058886,4418.247336760967,4416.238149728606,4454.096102283217,-4436.370828022087,128.09041486621678,129.5250666666666,132104.37019555553,1823.9128875364474,30.92556959491617
2015-02-27,133100.77322666676,133165.48317333317,133032.42775999993,133097.64618666677,1042035.744,133092.81023999985,133080.06380533348,133065.62801777755,133050.0243573335,133092.0943525588,133078.66227041892,133064.01593838196,133049.20214681694,133290.57623152927,133092.81023999985,132895.04424847025,133022.01046482127,133073.1458687678,133045.9924993538,133021.18876940585,129175.79725333261,133092.88235488842,133080.71825957502,133051.22299515316,3697.801483954874,2667.113572267907,1940.1410049962913,43.897299487166784,542.5053922582745,904.48252472529,1175.1727314301263,13.432082139865699,42.892205741864075,29.460123601998376,14.81379156495679,41.090643490579254,4561.669093369801,51.616533333333344,83.96277333333336,117.71533333333328,2.0763960533864636,4.223895681564557,8.77062326608854,3.0821808180110297,4656.505318482864,4643.153288944391,4569.231280590196,4569.285599585904,4568.369195891069,4569.231280590196,4390.857355705761,4392.689976176041,4521.364971508596,-4065.520423937098,143.4950833449279,145.83658666666682,133099.56138666687,1862.0166437378007,33.77014457582402
2015-02-28,133887.2075733335,133962.1876000001,133808.24968,133885.64034666657,1101452.0853333334,133882.0117226665,133876.03499466673,133871.50180799986,133867.9656306668,133882.3019830367,133877.18165809457,133873.21916945712,133869.80362203237,134121.7240757861,133882.0117226665,133642.29936954676,133862.79995398535,133863.97503805312,133844.04482083477,133869.99751648688,129067.31880000053,133882.16595486045,133875.6332604648,133866.9612460624,3472.3097980325515,2444.763230021479,1744.316486776639,9.371185811945901,117.46221229291356,299.4089060531396,389.48664578306114,5.12032494218999,12.49836100438596,7.378036062195971,3.4155474246584054,9.447758811389887,4323.123329043544,22.14645333333332,27.839280000000002,32.389626666666665,1.0447175095255499,2.0598837481117482,3.6455315272019018,1.131556879097486,4480.566580041717,4471.981520920412,4422.035957522904,4423.0201993181445,4419.074737521023,4422.035957522904,4339.86995898551,4343.714334112156,4462.496291583655,-4236.318572070032,176.60340059287913,176.11405333333343,133885.8816177778,1870.8031816035118,41.413702696692205
2015-03-02,135399.57122666654,135456.8277333334,135336.18269333334,135395.2090666667,1018803.9493333333,135389.29496533322,135378.30723200017,135366.9217137777,135355.4597386667,135389.60766447103,135378.1712959885,135366.71799837073,135355.2615329364,135577.96176175177,135389.29496533322,135200.62816891453,135339.08978872918,135376.2535199798,135370.05784307874,135344.00130007978,128538.11122666707,135389.0772763111,135378.1937937986,135355.58656388056,3639.737720317571,2603.8338424964463,1927.974397610958,32.42648495725254,128.61537060324622,220.0476334977283,322.1105921761697,11.43636848263563,34.34613153463372,22.90976305199811,11.456465434286914,32.08806163205763,4445.3744276980115,46.06064000000001,69.33159999999997,92.76624000000008,1.0652929314839563,2.1537752793310836,4.461021830833728,1.5525115855668974,4494.2917071069105,4484.842804618445,4448.713475065498,4449.138613594134,4450.207278902802,4448.713475065498,4343.492556150646,4341.094880513849,4508.997096480182,-4276.594690057798,142.88694008545096,140.2126933333335,135397.52721777774,1870.0684884417685,35.876625717524526
2015-03-09,135718.22077333328,135771.7793600001,135667.99936000007,135719.24296000003,753317.864,135724.27052799973,135732.81163200006,135741.98678399983,135750.87419733361,135724.47142073922,135732.98036559555,135741.04522527166,135748.2471086738,135910.01280204448,135724.27052799973,135538.52825395516,135764.25721879036,135731.34432715876,135741.03732485737,135748.0164270266,127728.0600000003,135724.2282659129,135732.6095955773,135750.87345769876,3694.841483502122,2722.8464854177423,2080.2106551432507,-24.075998803415654,-379.3066128901387,-731.6575197492418,-941.36510141833,-8.508944856237957,-23.775687934575082,-15.266743078337136,-7.2018834020202025,-19.435882961226636,4108.178681483061,-34.69106666666667,-53.208960000000005,-68.0775466666667,-1.6953267753843029,-3.4300637096949607,-6.588066337462357,-2.4429944264557824,4205.609089141959,4215.66999956133,4223.8603583775675,4223.3088712007275,4223.919069924866,4223.8603583775675,4380.336020598407,4380.210827303081,4321.066052076543,-4673.347918321833,129.88051079120706,129.37090666666674,135719.33316444446,1870.387089941333,37.866763642992034
2015-03-10,135341.98432000008,135392.06317333342,135288.57415999996,135341.08069333338,766813.8186666666,135341.77452266653,135341.0335173334,135340.57612799987,135340.39919333343,135341.72710938266,135341.3999659343,135341.94409996187,135343.50218910622,135502.93165017036,135341.77452266653,135180.61739516255,135348.20607781337,135332.34450227796,135320.79928345405,135318.9345575863,127759.50826666696,135341.81272515043,135341.05694757795,135340.1475260623,3693.8753613058434,2685.5840027833765,1983.804149935882,-0.47270051280948006,-136.88726904850068,-244.7604974442483,-335.4778471731105,0.32714344825928415,-1.775079723764254,-2.102223172023523,-1.5580891444591474,-4.991177041116731,4173.000970757018,2.276666666666682,2.5076000000000622,1.003786666666659,-0.27127524720716567,-0.5493997447775774,-1.1461865030381388,-0.4727572834812158,4310.264533598537,4325.901695815298,4355.2874674378845,4354.3082212589525,4357.053966604071,4355.2874674378845,4423.1699211641035,4421.761747833442,4381.707759442411,-4403.992984165782,120.27980983627104,120.22698666666665,135340.87388444433,1873.498385958702,40.092982276431194
2015-03-11,134516.00290666675,134576.58202666687,134463.27498666666,134515.68250666658,777269.392,134519.26919466656,134523.59441866685,134527.79683733318,134531.86703599998,134519.3194592438,134523.40509785927,134526.9392001398,134529.76315895165,134672.24132828144,134519.26919466656,134366.2970610515,134539.84569691363,134532.15230016777,134526.44381566907,134521.92409572465,127738.4620000003,134519.2437829016,134523.54241424537,134531.98562497148,3706.3272767388157,2686.355296904658,1970.5408073715614,-10.79298461537317,-240.89183344422943,-298.6024243464379,-384.0528302907913,-4.0856386156174,-10.443699707857558,-6.358061092240183,-2.823958811749405,-7.434382995725391,4264.696176800654,-17.16421333333334,-24.839306666666747,-32.28575999999998,-0.5908472064458324,-1.2223359616873444,-2.33763016652394,-0.8146278827235205,4343.547835512252,4332.731590694425,4237.230691738118,4237.027632814867,4236.574717191217,4237.230691738118,4313.707308537002,4312.535826218318,4350.650459247069,-4588.198930304143,128.67526141767343,129.21904000000006,134518.61997333335,1851.9949318427732,35.54362065612113
2015-03-12,135400.1871466666,135446.62378666678,135352.91792,135398.32330666666,779303.968,135392.18333333306,135381.68559200023,135371.1209688887,135360.6518986666,135392.08945077474,135381.71410604412,135371.60896681948,135361.95972329285,135532.43882904298,135392.18333333306,135251.9278376235,135349.49533767815,135377.7838336098,135357.41810867135,135337.47206995927,127693.8100000003,135392.24892064984,135381.7501582463,135360.62286036534,3591.378219033725,2574.0425471682242,1887.9976168948278,28.936555555574596,35.902485316309004,141.86875288967832,202.85970586388575,10.375344730613927,30.12972748187784,19.7543827512639,9.649243526561419,26.623725427918107,4353.611086834546,41.72784000000004,62.74512000000006,82.86008000000004,1.3962155700491687,2.8401747165360356,5.541336026793997,1.8987297703997899,4488.873158933467,4475.373475253454,4332.740799541451,4334.089472315973,4331.073335871661,4332.740799541451,4343.337121593967,4346.731965762576,4357.685491383106,-4360.704695854274,111.85128216654446,110.17346666666688,135399.90961777794,1797.1564421907099,34.984325489901536
2015-03-13,134976.96354929576,135038.2652676057,134924.604112676,134986.33360563387,802570.7718309859,134987.7096112674,135001.57337464805,135015.37582910783,135030.1424774648,134987.7680435683,135001.8197534374,135016.13499493836,135030.29564462154,135153.3017577212,134987.7096112674,134822.11746481364,135046.29367629805,135005.96296996047,135035.62719817026,135054.6693077942,127760.88985915454,134987.6380648667,135001.57277936756,135029.5329280425,3614.458887283757,2607.534628140997,1943.3766917963706,-41.858846153834584,-476.6498190262192,-842.9159591422953,-1118.561895018595,-14.051709869253687,-42.52760105327898,-28.47589118402527,-14.1606496831252,-39.25619329465838,3987.2582706170224,-54.48684507042256,-83.10183098591548,-119.37721126760546,-1.3638932469104232,-2.786266659403527,-6.577190794740977,-2.353373268557624,4176.350655966472,4187.333360764834,4255.5251391001675,4250.1902729934745,4261.915027243271,4255.5251391001675,4417.008495935661,4412.466597745206,4344.588877287544,-4604.5760230933065,131.63051489255355,134.51816901408463,134979.9443098592,1821.1866615214913,39.331399355050245
2015-03-16,133426.46403954804,133474.5147740114,133379.59387005644,133425.54579096034,642648.4350282486,133428.67205084703,133433.23605932223,133437.4405386063,133441.02547316393,133428.93192874934,133433.01645943904,133437.049236873,133441.13763791928,133578.79767284478,133428.67205084703,133278.54642884957,133439.90362051473,133437.94706875336,133443.51169867683,133452.34407043058,128125.63906779591,133428.51165950127,133433.0744143379,133441.46714304225,3634.8018270741754,2567.602750469842,1829.1754530253495,-10.33749257567002,-55.73371071261106,-111.93351492461613,-158.4612674546661,-4.084530689723595,-12.20570916984019,-8.121178480116598,-4.088401046269174,-11.567827067464613,4269.595955016669,-16.8185310734463,-22.75189265536722,-29.38875706214691,-0.18827864602029035,-0.4988145861116847,-0.8292656770835981,-0.3551508354310581,4360.9240778196345,4359.643499576611,4279.0600757378625,4277.510757284856,4282.136525961479,4279.0600757378625,4376.564557492103,4373.254260384502,4316.047942468544,-4459.729229321723,113.39372109581001,110.10324858757097,133426.8575612052,1844.2863025084075,35.83999688154198
